test_txndate,test_storecode,Customers,Bills,ItemQty,Sales
2018-08-17 00:00:00,6,51,54,298.0,99583.0
2018-08-18 00:00:00,11,26,26,205.0,61730.0
2018-08-18 00:00:00,5,20,22,95.0,29321.0
2018-08-18 00:00:00,6,65,69,387.0,129292.0
2018-08-18 00:00:00,Warehouse,2,3,80.0,53550.0
2018-08-19 00:00:00,11,20,20,106.0,44365.0
2018-08-19 00:00:00,5,20,23,102.0,61598.0
2018-08-19 00:00:00,6,61,62,367.0,111840.0
2018-08-20 00:00:00,11,32,34,119.0,74255.0
2018-08-20 00:00:00,5,26,26,82.0,69445.0
2018-08-20 00:00:00,6,72,76,372.0,138820.0
2018-08-20 00:00:00,Warehouse,2,3,380.0,176989.0
2018-08-21 00:00:00,11,16,17,58.0,19303.0
2018-08-21 00:00:00,5,15,15,55.0,30957.0
2018-08-21 00:00:00,6,54,55,363.0,135670.0
2018-08-21 00:00:00,Warehouse,2,2,11.0,24791.0
2018-08-22 00:00:00,11,37,37,141.0,51541.0
2018-08-22 00:00:00,5,18,19,74.0,36785.0
2018-08-22 00:00:00,6,72,75,512.0,153889.0
2018-08-23 00:00:00,11,28,29,130.0,51390.0
2018-08-23 00:00:00,5,16,16,68.0,44615.0
2018-08-23 00:00:00,6,54,56,316.0,124753.0
2018-08-23 00:00:00,Warehouse,2,2,25.0,27600.0
2018-08-24 00:00:00,11,30,31,125.0,69356.0
2018-08-24 00:00:00,5,21,21,88.0,46100.0
2018-08-24 00:00:00,6,68,69,457.0,113271.0
2018-08-25 00:00:00,11,31,33,99.0,53249.0
2018-08-25 00:00:00,5,25,25,109.0,44031.0
2018-08-25 00:00:00,6,81,86,364.0,167882.0
2018-08-25 00:00:00,Warehouse,3,3,33.0,16399.0
2018-08-26 00:00:00,11,17,17,85.0,27817.0
2018-08-26 00:00:00,5,14,14,52.0,25423.0
2018-08-26 00:00:00,6,52,53,229.0,102760.0
2018-08-27 00:00:00,11,35,36,148.0,69546.0
2018-08-27 00:00:00,5,16,16,92.0,33918.0
2018-08-27 00:00:00,6,69,71,448.0,129429.0
2018-08-28 00:00:00,11,36,38,142.0,82809.0
2018-08-28 00:00:00,5,16,16,89.0,32489.0
2018-08-28 00:00:00,6,66,67,330.0,89872.0
2018-08-29 00:00:00,11,27,27,162.0,66949.0
2018-08-29 00:00:00,5,15,15,81.0,24503.0
2018-08-29 00:00:00,6,56,59,461.0,170500.0
2018-08-29 00:00:00,Warehouse,1,1,4.0,7680.0
2018-08-30 00:00:00,11,31,33,175.0,61940.0
2018-08-30 00:00:00,5,18,18,137.0,56460.0
2018-08-30 00:00:00,6,74,77,454.0,232612.0
2018-08-30 00:00:00,Warehouse,2,2,6.0,4590.0
2018-08-31 00:00:00,11,58,59,362.0,121470.0
2018-08-31 00:00:00,5,27,29,115.0,60285.0
2018-08-31 00:00:00,6,101,105,599.0,184403.0
2018-08-31 00:00:00,Warehouse,1,1,15.0,8199.0
2018-09-01 00:00:00,11,42,42,172.0,92067.0
2018-09-01 00:00:00,5,23,25,123.0,60570.0
2018-09-01 00:00:00,6,98,102,464.0,233105.0
2018-09-01 00:00:00,Warehouse,2,2,68.0,41890.0
2018-09-02 00:00:00,11,43,43,157.0,116494.0
2018-09-02 00:00:00,5,21,21,106.0,43823.0
2018-09-02 00:00:00,6,80,84,489.0,161900.0
2018-09-03 00:00:00,11,28,29,133.0,49904.0
2018-09-03 00:00:00,5,17,19,74.0,47438.0
2018-09-03 00:00:00,6,86,87,580.0,238918.0
2018-09-03 00:00:00,Warehouse,1,1,187.0,75466.0
2018-09-04 00:00:00,11,27,27,153.0,61121.0
2018-09-04 00:00:00,5,16,16,52.0,30123.0
2018-09-04 00:00:00,6,71,76,414.0,129885.0
2018-09-05 00:00:00,11,31,31,216.0,56407.0
2018-09-05 00:00:00,5,17,18,72.0,32160.0
2018-09-05 00:00:00,6,73,75,530.0,155498.0
2018-09-06 00:00:00,11,28,29,99.0,51216.0
2018-09-06 00:00:00,5,13,13,104.0,43683.0
2018-09-06 00:00:00,6,55,58,349.0,113080.0
2018-09-06 00:00:00,Warehouse,3,4,367.0,64369.0
2018-09-07 00:00:00,11,27,28,56.0,36189.0
2018-09-07 00:00:00,5,21,21,120.0,53227.0
2018-09-07 00:00:00,6,61,64,366.0,140166.0
2018-09-07 00:00:00,Warehouse,1,1,41.0,5560.0
2018-09-08 00:00:00,11,35,37,117.0,78498.0
2018-09-08 00:00:00,5,25,28,127.0,54308.0
2018-09-08 00:00:00,6,61,65,318.0,131339.0
2018-09-08 00:00:00,Warehouse,1,1,42.0,68260.0
2018-09-09 00:00:00,11,32,33,155.0,51402.0
2018-09-09 00:00:00,5,24,26,165.0,83755.0
2018-09-09 00:00:00,6,62,64,360.0,116061.0
2018-09-10 00:00:00,11,17,18,86.0,33016.0
2018-09-10 00:00:00,5,20,21,165.0,66117.0
2018-09-10 00:00:00,6,40,40,136.0,67112.0
2018-09-11 00:00:00,11,25,25,95.0,48480.0
2018-09-11 00:00:00,5,22,23,85.0,51466.0
2018-09-11 00:00:00,6,58,61,384.0,131816.0
2018-09-11 00:00:00,Warehouse,1,1,1.0,4950.0
2018-09-12 00:00:00,11,30,33,132.0,55285.0
2018-09-12 00:00:00,5,19,19,63.0,48479.0
2018-09-12 00:00:00,6,51,56,212.0,74510.0
2018-09-13 00:00:00,11,29,31,148.0,48728.0
2018-09-13 00:00:00,5,14,15,88.0,20631.0
2018-09-13 00:00:00,6,61,62,526.0,117866.0
2018-09-13 00:00:00,Warehouse,3,3,195.0,152318.0
2018-09-14 00:00:00,11,29,29,112.0,55515.0
2018-09-14 00:00:00,5,22,22,127.0,48228.0
2018-09-14 00:00:00,6,57,59,241.0,120799.0
2018-09-14 00:00:00,Warehouse,2,4,218.0,150645.0
2018-09-15 00:00:00,11,21,22,126.0,36933.0
2018-09-15 00:00:00,5,15,16,106.0,43704.0
2018-09-15 00:00:00,6,61,64,319.0,127338.0
2018-09-15 00:00:00,Warehouse,2,4,167.0,84406.0
2018-09-16 00:00:00,11,42,45,181.0,134310.0
2018-09-16 00:00:00,5,17,17,110.0,36536.0
2018-09-16 00:00:00,6,69,71,402.0,128410.0
2018-09-17 00:00:00,11,34,34,152.0,60344.0
2018-09-17 00:00:00,5,16,16,69.0,66377.0
2018-09-17 00:00:00,6,70,72,370.0,152707.0
2018-09-17 00:00:00,Warehouse,3,3,101.0,100419.0
2018-09-18 00:00:00,11,31,33,139.0,59333.0
2018-09-18 00:00:00,5,10,10,29.0,20798.0
2018-09-18 00:00:00,6,55,56,260.0,100676.0
2018-09-18 00:00:00,Warehouse,1,1,14.0,5580.0
2018-09-19 00:00:00,11,32,32,179.0,62909.0
2018-09-19 00:00:00,5,8,9,72.0,26391.0
2018-09-19 00:00:00,6,61,63,346.0,118416.0
2018-09-19 00:00:00,Warehouse,1,1,1.0,4950.0
2018-09-20 00:00:00,11,28,31,149.0,66703.0
2018-09-20 00:00:00,5,25,29,151.0,61805.0
2018-09-20 00:00:00,6,50,52,185.0,62954.0
2018-09-20 00:00:00,Warehouse,2,2,44.0,20830.0
2018-09-21 00:00:00,11,33,34,137.0,59223.0
2018-09-21 00:00:00,5,15,17,72.0,33557.0
2018-09-21 00:00:00,6,65,74,365.0,149635.0
2018-09-22 00:00:00,11,29,29,107.0,61418.0
2018-09-22 00:00:00,5,17,20,162.0,68786.0
2018-09-22 00:00:00,6,55,58,327.0,115178.0
2018-09-22 00:00:00,Warehouse,2,2,4.0,26790.0
2018-09-23 00:00:00,11,21,23,88.0,35016.0
2018-09-23 00:00:00,5,24,26,116.0,63989.0
2018-09-23 00:00:00,6,71,77,441.0,106417.0
2018-09-24 00:00:00,11,12,12,57.0,20086.0
2018-09-24 00:00:00,5,18,18,88.0,59086.0
2018-09-24 00:00:00,6,60,64,295.0,108366.0
2018-09-25 00:00:00,11,28,28,144.0,57434.0
2018-09-25 00:00:00,5,16,16,111.0,28122.0
2018-09-25 00:00:00,6,64,67,351.0,134928.0
2018-09-25 00:00:00,Warehouse,2,2,38.0,26520.0
2018-09-26 00:00:00,11,24,25,69.0,56004.0
2018-09-26 00:00:00,5,16,16,51.0,33539.0
2018-09-26 00:00:00,6,53,55,245.0,96365.0
2018-09-26 00:00:00,Warehouse,2,3,34.0,30358.0
2018-09-27 00:00:00,11,24,24,79.0,57796.0
2018-09-27 00:00:00,5,15,17,64.0,43472.0
2018-09-27 00:00:00,6,55,55,239.0,115000.0
2018-09-27 00:00:00,Warehouse,3,5,100.0,53745.0
2018-09-28 00:00:00,11,20,20,65.0,36757.0
2018-09-28 00:00:00,5,15,16,73.0,53019.0
2018-09-28 00:00:00,6,81,85,437.0,148166.0
2018-09-29 00:00:00,11,37,39,219.0,133904.0
2018-09-29 00:00:00,5,22,23,92.0,43252.0
2018-09-29 00:00:00,6,54,57,289.0,99495.0
2018-09-29 00:00:00,Warehouse,2,2,8.0,13350.0
2018-09-30 00:00:00,11,33,33,135.0,55001.0
2018-09-30 00:00:00,5,24,26,137.0,44606.0
2018-09-30 00:00:00,6,79,84,390.0,157662.0
2018-10-01 00:00:00,11,32,32,186.0,44803.0
2018-10-01 00:00:00,5,16,18,121.0,48394.0
2018-10-01 00:00:00,6,61,62,333.0,152074.0
2018-10-02 00:00:00,11,29,29,130.0,50845.0
2018-10-02 00:00:00,5,16,17,48.0,27647.0
2018-10-02 00:00:00,6,70,73,305.0,125897.0
2018-10-02 00:00:00,Warehouse,1,2,421.0,126290.0
2018-10-03 00:00:00,11,34,34,143.0,63010.0
2018-10-03 00:00:00,5,16,16,92.0,29020.0
2018-10-03 00:00:00,6,66,73,284.0,141209.0
2018-10-03 00:00:00,Warehouse,3,5,429.0,96808.0
2018-10-04 00:00:00,11,32,32,189.0,74394.0
2018-10-04 00:00:00,5,20,20,100.0,25028.0
2018-10-04 00:00:00,6,66,68,351.0,121252.0
2018-10-05 00:00:00,11,26,27,151.0,67164.0
2018-10-05 00:00:00,5,9,9,42.0,19699.0
2018-10-05 00:00:00,6,49,52,466.0,97591.0
2018-10-05 00:00:00,Warehouse,1,1,34.0,28662.0
2018-10-06 00:00:00,11,21,21,90.0,27799.0
2018-10-06 00:00:00,5,20,21,77.0,47965.0
2018-10-06 00:00:00,6,62,62,215.0,84037.0
2018-10-06 00:00:00,Warehouse,1,1,1.0,975.0
2018-10-07 00:00:00,11,29,31,149.0,48341.0
2018-10-07 00:00:00,5,24,26,142.0,50255.0
2018-10-07 00:00:00,6,82,83,431.0,162993.0
2018-10-07 00:00:00,Warehouse,2,2,2.0,10700.0
2018-10-08 00:00:00,11,25,25,169.0,78226.0
2018-10-08 00:00:00,5,18,21,120.0,49437.0
2018-10-08 00:00:00,6,79,82,329.0,155359.0
2018-10-08 00:00:00,Warehouse,1,1,12.0,15440.0
2018-10-09 00:00:00,11,18,19,50.0,35850.0
2018-10-09 00:00:00,5,18,18,75.0,29095.0
2018-10-09 00:00:00,6,58,59,336.0,117732.0
2018-10-09 00:00:00,Warehouse,4,4,143.0,91050.0
2018-10-10 00:00:00,11,16,16,133.0,33432.0
2018-10-10 00:00:00,5,12,12,44.0,37834.0
2018-10-10 00:00:00,6,55,58,249.0,106847.0
2018-10-10 00:00:00,Warehouse,1,1,2.0,9400.0
2018-10-11 00:00:00,11,20,21,74.0,41530.0
2018-10-11 00:00:00,5,18,19,103.0,30959.0
2018-10-11 00:00:00,6,59,64,406.0,150043.0
2018-10-12 00:00:00,11,25,26,164.0,51282.0
2018-10-12 00:00:00,5,16,16,85.0,27063.0
2018-10-12 00:00:00,6,61,62,385.0,134948.0
2018-10-12 00:00:00,Warehouse,2,3,6.0,12808.0
2018-10-13 00:00:00,11,26,26,127.0,45369.0
2018-10-13 00:00:00,5,24,24,134.0,50059.0
2018-10-13 00:00:00,6,76,81,417.0,181805.0
2018-10-13 00:00:00,Warehouse,3,4,390.0,249560.0
2018-10-14 00:00:00,11,33,33,140.0,57499.0
2018-10-14 00:00:00,5,22,22,95.0,49061.0
2018-10-14 00:00:00,6,70,73,402.0,169521.0
2018-10-15 00:00:00,11,28,28,205.0,61405.0
2018-10-15 00:00:00,5,7,7,11.0,13100.0
2018-10-15 00:00:00,6,57,62,252.0,82586.0
2018-10-15 00:00:00,Warehouse,1,1,1.0,4950.0
2018-10-16 00:00:00,11,12,12,92.0,44905.0
2018-10-16 00:00:00,5,17,17,88.0,55164.0
2018-10-16 00:00:00,6,57,57,221.0,95989.0
2018-10-17 00:00:00,11,17,17,67.0,24716.0
2018-10-17 00:00:00,5,8,8,20.0,14551.0
2018-10-17 00:00:00,6,49,50,218.0,102380.0
2018-10-17 00:00:00,Warehouse,1,1,1.0,8400.0
2018-10-18 00:00:00,11,25,25,100.0,39581.0
2018-10-18 00:00:00,5,15,15,76.0,39469.0
2018-10-18 00:00:00,6,57,59,278.0,130687.0
2018-10-18 00:00:00,Warehouse,3,3,34.0,17560.0
2018-10-19 00:00:00,11,20,20,43.0,47753.0
2018-10-19 00:00:00,5,17,17,120.0,45746.0
2018-10-19 00:00:00,6,66,66,444.0,102818.0
2018-10-19 00:00:00,Warehouse,3,3,55.0,31670.0
2018-10-20 00:00:00,11,22,25,83.0,47281.0
2018-10-20 00:00:00,5,18,18,45.0,22992.0
2018-10-20 00:00:00,6,58,61,227.0,134893.0
2018-10-20 00:00:00,Warehouse,1,3,289.0,141468.0
2018-10-21 00:00:00,11,28,31,140.0,74146.0
2018-10-21 00:00:00,5,13,15,63.0,30452.0
2018-10-21 00:00:00,6,68,72,389.0,129794.0
2018-10-22 00:00:00,11,29,30,159.0,61581.0
2018-10-22 00:00:00,5,18,19,102.0,36867.0
2018-10-22 00:00:00,6,54,54,252.0,73254.0
2018-10-23 00:00:00,11,27,27,117.0,55857.0
2018-10-23 00:00:00,5,17,18,98.0,48182.0
2018-10-23 00:00:00,6,59,62,396.0,83211.0
2018-10-24 00:00:00,11,27,29,73.0,45625.0
2018-10-24 00:00:00,5,20,20,88.0,39265.0
2018-10-24 00:00:00,6,49,49,280.0,94754.0
2018-10-24 00:00:00,Warehouse,1,1,14.0,10539.0
2018-10-25 00:00:00,11,29,29,174.0,54544.0
2018-10-25 00:00:00,5,18,18,130.0,57037.0
2018-10-25 00:00:00,6,55,58,379.0,124510.0
2018-10-25 00:00:00,Warehouse,3,3,51.0,27420.0
2018-10-26 00:00:00,11,26,27,159.0,54902.0
2018-10-26 00:00:00,5,20,23,108.0,39357.0
2018-10-26 00:00:00,6,63,63,337.0,123410.0
2018-10-26 00:00:00,Warehouse,1,1,2.0,13600.0
2018-10-27 00:00:00,11,32,32,232.0,62351.0
2018-10-27 00:00:00,5,20,20,69.0,45995.0
2018-10-27 00:00:00,6,67,69,377.0,145395.0
2018-10-28 00:00:00,11,28,28,128.0,65159.0
2018-10-28 00:00:00,5,22,22,99.0,76830.0
2018-10-28 00:00:00,6,84,88,451.0,164567.0
2018-10-29 00:00:00,11,21,21,69.0,35362.0
2018-10-29 00:00:00,5,18,18,60.0,58342.0
2018-10-29 00:00:00,6,63,65,341.0,160361.0
2018-10-29 00:00:00,Warehouse,2,2,8.0,59350.0
2018-10-30 00:00:00,11,25,25,69.0,44388.0
2018-10-30 00:00:00,5,15,16,69.0,50696.0
2018-10-30 00:00:00,6,66,68,357.0,178721.0
2018-10-30 00:00:00,Warehouse,3,3,6.0,30200.0
2018-10-31 00:00:00,11,27,28,198.0,63934.0
2018-10-31 00:00:00,5,19,19,66.0,59627.0
2018-10-31 00:00:00,6,76,80,385.0,159596.0
2018-10-31 00:00:00,Warehouse,3,3,60.0,24150.0
2018-11-01 00:00:00,11,26,26,111.0,40511.0
2018-11-01 00:00:00,5,22,26,79.0,46173.0
2018-11-01 00:00:00,6,65,69,413.0,141408.0
2018-11-01 00:00:00,Warehouse,2,4,476.0,223427.0
2018-11-02 00:00:00,11,31,31,216.0,84204.0
2018-11-02 00:00:00,5,18,18,77.0,36671.0
2018-11-02 00:00:00,6,73,78,318.0,134773.0
2018-11-03 00:00:00,11,42,42,340.0,100908.0
2018-11-03 00:00:00,5,29,29,113.0,107023.0
2018-11-03 00:00:00,6,87,90,528.0,144696.0
2018-11-03 00:00:00,Warehouse,3,3,17.0,17190.0
2018-11-04 00:00:00,11,46,48,277.0,122657.0
2018-11-04 00:00:00,5,21,22,114.0,53867.0
2018-11-04 00:00:00,6,111,116,638.0,227990.0
2018-11-05 00:00:00,11,50,50,368.0,87764.0
2018-11-05 00:00:00,5,25,27,143.0,58243.0
2018-11-05 00:00:00,6,88,94,530.0,209744.0
2018-11-06 00:00:00,11,62,64,410.0,138524.0
2018-11-06 00:00:00,5,32,33,153.0,52228.0
2018-11-06 00:00:00,6,134,139,740.0,279733.0
2018-11-06 00:00:00,Warehouse,1,1,2.0,9900.0
2018-11-07 00:00:00,11,28,29,118.0,54100.0
2018-11-07 00:00:00,5,21,21,103.0,40412.0
2018-11-07 00:00:00,6,103,110,467.0,227033.0
2018-11-08 00:00:00,11,16,16,82.0,46788.0
2018-11-08 00:00:00,5,31,33,198.0,66522.0
2018-11-08 00:00:00,6,50,52,364.0,100291.0
2018-11-09 00:00:00,11,18,18,67.0,33254.0
2018-11-09 00:00:00,5,13,15,54.0,30959.0
2018-11-09 00:00:00,6,61,64,294.0,98530.0
2018-11-10 00:00:00,11,24,25,118.0,52026.0
2018-11-10 00:00:00,5,24,24,114.0,71745.0
2018-11-10 00:00:00,6,84,92,380.0,159767.0
2018-11-10 00:00:00,Warehouse,1,1,1.0,4950.0
2018-11-11 00:00:00,11,26,26,90.0,44314.0
2018-11-11 00:00:00,5,27,28,126.0,82020.0
2018-11-11 00:00:00,6,67,69,233.0,111151.0
2018-11-12 00:00:00,11,25,26,136.0,42738.0
2018-11-12 00:00:00,5,19,19,124.0,76029.0
2018-11-12 00:00:00,6,81,83,586.0,160220.0
2018-11-12 00:00:00,Warehouse,2,2,50.0,15590.0
2018-11-13 00:00:00,11,25,25,71.0,61095.0
2018-11-13 00:00:00,5,15,15,75.0,30444.0
2018-11-13 00:00:00,6,74,75,453.0,130314.0
2018-11-13 00:00:00,Warehouse,1,1,1.0,4950.0
2018-11-14 00:00:00,11,30,31,98.0,73107.0
2018-11-14 00:00:00,5,18,18,54.0,30208.0
2018-11-14 00:00:00,6,77,80,356.0,138198.0
2018-11-14 00:00:00,Warehouse,3,3,32.0,51000.0
2018-11-15 00:00:00,11,30,31,121.0,57630.0
2018-11-15 00:00:00,5,20,21,58.0,35427.0
2018-11-15 00:00:00,6,59,65,325.0,119988.0
2018-11-15 00:00:00,Warehouse,3,3,126.0,55250.0
2018-11-16 00:00:00,11,30,31,105.0,68265.0
2018-11-16 00:00:00,5,16,16,103.0,43716.0
2018-11-16 00:00:00,6,56,58,196.0,138575.0
2018-11-16 00:00:00,Warehouse,1,1,443.0,110407.0
2018-11-17 00:00:00,11,35,35,235.0,73021.0
2018-11-17 00:00:00,5,21,21,100.0,55206.0
2018-11-17 00:00:00,6,68,69,281.0,114029.0
2018-11-17 00:00:00,Warehouse,4,4,95.0,90787.0
2018-11-18 00:00:00,11,48,49,298.0,113116.0
2018-11-18 00:00:00,5,19,19,139.0,42951.0
2018-11-18 00:00:00,6,90,94,435.0,179827.0
2018-11-19 00:00:00,11,30,32,120.0,67725.0
2018-11-19 00:00:00,5,26,27,167.0,52397.0
2018-11-19 00:00:00,6,61,61,449.0,121407.0
2018-11-19 00:00:00,Warehouse,2,2,10.0,29836.0
2018-11-20 00:00:00,11,33,33,207.0,63073.0
2018-11-20 00:00:00,5,18,18,83.0,46568.0
2018-11-20 00:00:00,6,51,53,311.0,99002.0
2018-11-21 00:00:00,11,30,30,126.0,53756.0
2018-11-21 00:00:00,5,14,14,102.0,34947.0
2018-11-21 00:00:00,6,59,62,338.0,102967.0
2018-11-21 00:00:00,Warehouse,5,5,220.0,66230.0
2018-11-22 00:00:00,11,26,27,187.0,63773.0
2018-11-22 00:00:00,5,11,11,57.0,16757.0
2018-11-22 00:00:00,6,64,67,357.0,120480.0
2018-11-22 00:00:00,Warehouse,1,1,1.0,4950.0
2018-11-23 00:00:00,11,29,29,179.0,60345.0
2018-11-23 00:00:00,5,24,25,119.0,53624.0
2018-11-23 00:00:00,6,62,65,320.0,96869.0
2018-11-24 00:00:00,11,26,27,103.0,55757.0
2018-11-24 00:00:00,5,19,20,76.0,44672.0
2018-11-24 00:00:00,6,97,100,508.0,176130.0
2018-11-25 00:00:00,11,32,32,229.0,73723.0
2018-11-25 00:00:00,5,22,23,139.0,54264.0
2018-11-25 00:00:00,6,64,65,263.0,142436.0
2018-11-26 00:00:00,11,25,26,80.0,45390.0
2018-11-26 00:00:00,5,22,24,97.0,52495.0
2018-11-26 00:00:00,6,53,55,233.0,105901.0
2018-11-27 00:00:00,11,39,40,160.0,62950.0
2018-11-27 00:00:00,5,20,21,57.0,29633.0
2018-11-27 00:00:00,6,67,69,396.0,128116.0
2018-11-27 00:00:00,Warehouse,1,1,1.0,4950.0
2018-11-28 00:00:00,11,31,31,124.0,66460.0
2018-11-28 00:00:00,5,24,24,103.0,55140.0
2018-11-28 00:00:00,6,70,73,432.0,164283.0
2018-11-28 00:00:00,Warehouse,1,1,125.0,100343.0
2018-11-29 00:00:00,11,24,24,106.0,62391.0
2018-11-29 00:00:00,5,28,30,126.0,56028.0
2018-11-29 00:00:00,6,59,62,243.0,87154.0
2018-11-29 00:00:00,Warehouse,1,2,353.0,174807.0
2018-11-30 00:00:00,11,28,28,244.0,71868.0
2018-11-30 00:00:00,5,25,26,292.0,74780.0
2018-11-30 00:00:00,6,58,59,318.0,126230.0
2018-11-30 00:00:00,7,20,19,89.0,26588.0
2018-11-30 00:00:00,Warehouse,6,6,121.0,88920.0
2018-12-01 00:00:00,11,42,44,159.0,68780.0
2018-12-01 00:00:00,5,26,27,102.0,65098.0
2018-12-01 00:00:00,6,67,70,336.0,118928.0
2018-12-01 00:00:00,7,13,13,40.0,9940.0
2018-12-01 00:00:00,Warehouse,1,1,1.0,4950.0
2018-12-02 00:00:00,11,40,41,315.0,87100.0
2018-12-02 00:00:00,5,23,23,179.0,52652.0
2018-12-02 00:00:00,6,76,79,326.0,131782.0
2018-12-02 00:00:00,7,30,31,113.0,54633.0
2018-12-03 00:00:00,11,37,37,192.0,65156.0
2018-12-03 00:00:00,5,25,26,143.0,50259.0
2018-12-03 00:00:00,6,72,73,433.0,158161.0
2018-12-03 00:00:00,7,17,17,87.0,53774.0
2018-12-03 00:00:00,Warehouse,4,4,50.0,47310.0
2018-12-04 00:00:00,11,25,25,100.0,46077.0
2018-12-04 00:00:00,5,15,15,77.0,23414.0
2018-12-04 00:00:00,6,71,72,475.0,159513.0
2018-12-04 00:00:00,7,36,37,121.0,63649.0
2018-12-04 00:00:00,Warehouse,2,2,347.0,68310.0
2018-12-05 00:00:00,11,28,28,72.0,83464.0
2018-12-05 00:00:00,5,20,22,74.0,62080.0
2018-12-05 00:00:00,6,71,74,447.0,131024.0
2018-12-05 00:00:00,7,19,21,69.0,26736.0
2018-12-06 00:00:00,11,36,36,324.0,113303.0
2018-12-06 00:00:00,5,22,22,72.0,34229.0
2018-12-06 00:00:00,6,65,68,369.0,115438.0
2018-12-06 00:00:00,7,24,25,87.0,36563.0
2018-12-06 00:00:00,Warehouse,1,1,2.0,13600.0
2018-12-07 00:00:00,11,24,24,95.0,52453.0
2018-12-07 00:00:00,5,22,22,115.0,59450.0
2018-12-07 00:00:00,6,60,61,484.0,140160.0
2018-12-07 00:00:00,7,23,24,94.0,44954.0
2018-12-07 00:00:00,Warehouse,2,2,31.0,42880.0
2018-12-08 00:00:00,11,31,31,127.0,75557.0
2018-12-08 00:00:00,5,27,29,123.0,77271.0
2018-12-08 00:00:00,6,89,93,355.0,154065.0
2018-12-08 00:00:00,7,29,30,130.0,52307.0
2018-12-08 00:00:00,Warehouse,1,1,467.0,83600.0
2018-12-09 00:00:00,11,37,38,160.0,53469.0
2018-12-09 00:00:00,5,31,31,146.0,45707.0
2018-12-09 00:00:00,6,94,99,432.0,192605.0
2018-12-09 00:00:00,7,36,36,206.0,66432.0
2018-12-10 00:00:00,11,25,26,127.0,56331.0
2018-12-10 00:00:00,5,19,19,117.0,41999.0
2018-12-10 00:00:00,6,66,69,559.0,158133.0
2018-12-10 00:00:00,7,24,25,108.0,41417.0
2018-12-10 00:00:00,Warehouse,4,6,502.0,283323.0
2018-12-11 00:00:00,11,39,43,147.0,67298.0
2018-12-11 00:00:00,5,15,15,36.0,33417.0
2018-12-11 00:00:00,6,86,88,460.0,168746.0
2018-12-11 00:00:00,7,24,27,134.0,39225.0
2018-12-12 00:00:00,11,35,35,131.0,49064.0
2018-12-12 00:00:00,5,16,16,122.0,38638.0
2018-12-12 00:00:00,6,85,91,498.0,170922.0
2018-12-12 00:00:00,7,17,18,95.0,34206.0
2018-12-13 00:00:00,11,27,28,121.0,58706.0
2018-12-13 00:00:00,5,23,24,133.0,54761.0
2018-12-13 00:00:00,6,74,82,295.0,152282.0
2018-12-13 00:00:00,7,253,235,354.0,46655.0
2018-12-14 00:00:00,11,21,21,67.0,32766.0
2018-12-14 00:00:00,5,16,17,62.0,29289.0
2018-12-14 00:00:00,6,80,81,309.0,145757.0
2018-12-14 00:00:00,7,18,18,84.0,25920.0
2018-12-15 00:00:00,11,26,26,164.0,41025.0
2018-12-15 00:00:00,5,30,30,210.0,83506.0
2018-12-15 00:00:00,6,90,93,540.0,170614.0
2018-12-15 00:00:00,7,38,39,215.0,76376.0
2018-12-16 00:00:00,11,43,43,204.0,86848.0
2018-12-16 00:00:00,5,33,35,138.0,86601.0
2018-12-16 00:00:00,6,119,122,555.0,202724.0
2018-12-16 00:00:00,7,44,45,186.0,67213.0
2018-12-17 00:00:00,11,14,15,107.0,25870.0
2018-12-17 00:00:00,5,25,26,180.0,71411.0
2018-12-17 00:00:00,6,78,79,389.0,181208.0
2018-12-17 00:00:00,7,100,74,207.0,60366.0
2018-12-17 00:00:00,Warehouse,3,3,15.0,11250.0
2018-12-18 00:00:00,11,14,15,48.0,20727.0
2018-12-18 00:00:00,5,22,24,128.0,41971.0
2018-12-18 00:00:00,6,71,74,262.0,107372.0
2018-12-18 00:00:00,7,135,136,258.0,36885.0
2018-12-18 00:00:00,Warehouse,1,1,1.0,4950.0
2018-12-19 00:00:00,11,27,27,143.0,51618.0
2018-12-19 00:00:00,5,29,29,154.0,72157.0
2018-12-19 00:00:00,6,95,100,442.0,245504.0
2018-12-19 00:00:00,7,164,164,256.0,39690.0
2018-12-20 00:00:00,11,32,33,195.0,70687.0
2018-12-20 00:00:00,5,31,32,177.0,66921.0
2018-12-20 00:00:00,6,81,83,423.0,146914.0
2018-12-20 00:00:00,7,157,157,235.0,28418.0
2018-12-20 00:00:00,Warehouse,1,1,1.0,4950.0
2018-12-21 00:00:00,11,22,22,106.0,54570.0
2018-12-21 00:00:00,5,19,19,75.0,46944.0
2018-12-21 00:00:00,6,75,80,298.0,155246.0
2018-12-21 00:00:00,7,181,181,259.0,43556.0
2018-12-21 00:00:00,Warehouse,3,3,371.0,141950.0
2018-12-22 00:00:00,11,6,6,24.0,11800.0
2018-12-22 00:00:00,5,24,24,199.0,84751.0
2018-12-22 00:00:00,6,71,78,414.0,137415.0
2018-12-22 00:00:00,7,139,142,375.0,116549.0
2018-12-22 00:00:00,Warehouse,3,5,651.0,220480.0
2018-12-23 00:00:00,11,34,36,163.0,76071.0
2018-12-23 00:00:00,5,20,21,115.0,57142.0
2018-12-23 00:00:00,6,87,95,510.0,203472.0
2018-12-23 00:00:00,7,47,47,233.0,93245.0
2018-12-23 00:00:00,Warehouse,1,1,1.0,4950.0
2018-12-24 00:00:00,11,43,45,276.0,102343.0
